ROADWAY_NAME,LATITUDE_IB_CW,LATITUDE_OB_CCW,LONGITUDE_IB_CW,LONGITUDE_OB_CCW,COUNTY_NAME,TOTAL_MINUTES,ENTER_DATE,ENTER_TIME,CLEAR_DATE,CLEAR_TIME,elev_meters,Rainfall,geometry_OB,geometry_IB,distance,Rainfall_Site,geometry,rain_inc_dist,Rainfall_Site_m
HARDY TOLL ROAD,29.965366,29.965366,-95.380081,-95.380081,Harris,2128,8/26/2017,23:47,8/28/2017,11:15,25.49,235.57,POINT (-95.380081 29.965366),POINT (-95.380081 29.965366),0.0,1.1719900497512437,POINT (-95.380081 29.965366),0.8399790236410642,0.02975124378109453
HARDY TOLL ROAD,29.938813,29.938813,-95.381319,-95.381319,Harris,5326,8/27/2017,0:26,8/30/2017,17:12,18.48,235.57,POINT (-95.381319 29.938813),POINT (-95.381319 29.938813),0.0,1.1719900497512437,POINT (-95.381319 29.938813),0.9810799797213229,0.02975124378109453
HARDY TOLL ROAD,29.938813,29.938813,-95.381319,-95.381319,Harris,5332,8/27/2017,0:24,8/30/2017,17:16,18.48,235.57,POINT (-95.381319 29.938813),POINT (-95.381319 29.938813),0.0,1.1719900497512437,POINT (-95.381319 29.938813),0.843046920005053,0.02975124378109453
HARDY TOLL ROAD,29.870716,29.870716,-95.364874,-95.364874,Harris,4278,8/27/2017,5:48,8/30/2017,5:06,22.56,235.57,POINT (-95.364874 29.870716),POINT (-95.364874 29.870716),0.0,1.1719900497512437,POINT (-95.364874 29.870716),0.386183827382763,0.02975124378109453
HARDY TOLL ROAD,29.870716,29.870716,-95.364874,-95.364874,Harris,3315,8/27/2017,8:04,8/29/2017,15:19,22.56,235.57,POINT (-95.364874 29.870716),POINT (-95.364874 29.870716),0.0,1.1719900497512437,POINT (-95.364874 29.870716),0.4057262482659957,0.02975124378109453
HARDY TOLL ROAD,29.938813,29.938813,-95.381319,-95.381319,Harris,3286,8/27/2017,8:35,8/29/2017,15:21,18.48,235.57,POINT (-95.381319 29.938813),POINT (-95.381319 29.938813),0.0,1.1719900497512437,POINT (-95.381319 29.938813),0.4581532589974673,0.02975124378109453
HARDY TOLL ROAD,29.902209000000006,29.902209000000006,-95.372782,-95.372782,Harris,4091,8/27/2017,8:56,8/30/2017,5:07,22.94,235.57,POINT (-95.372782 29.90220900000001),POINT (-95.372782 29.90220900000001),0.0,1.1719900497512437,POINT (-95.372782 29.90220900000001),0.45502555884807927,0.02975124378109453
HARDY TOLL ROAD,29.996,29.996,-95.396977,-95.396977,Harris,3226,8/27/2017,9:31,8/29/2017,15:17,30.3,235.57,POINT (-95.39697700000001 29.996),POINT (-95.39697700000001 29.996),0.0,1.1719900497512437,POINT (-95.39697700000001 29.996),0.549703646093969,0.02975124378109453
HARDY TOLL ROAD,30.026642,30.026642,-95.40443,-95.40443,Harris,4054,8/27/2017,10:50,8/30/2017,6:24,23.17,235.57,POINT (-95.40443 30.026642),POINT (-95.40443 30.026642),0.0,1.1719900497512437,POINT (-95.40443 30.026642),0.5896869178335269,0.02975124378109453
HARDY TOLL ROAD,29.996,29.996,-95.396977,-95.396977,Harris,3931,8/27/2017,11:34,8/30/2017,5:05,30.3,235.57,POINT (-95.39697700000001 29.996),POINT (-95.39697700000001 29.996),0.0,1.1719900497512437,POINT (-95.39697700000001 29.996),0.48913889492556445,0.02975124378109453
HARDY TOLL ROAD,29.996,29.996,-95.396977,-95.396977,Harris,2971,8/27/2017,11:35,8/29/2017,13:06,30.3,235.57,POINT (-95.39697700000001 29.996),POINT (-95.39697700000001 29.996),0.0,1.1719900497512437,POINT (-95.39697700000001 29.996),0.5231204627320548,0.02975124378109453
HARDY TOLL ROAD,30.022584,30.022584,-95.404613,-95.404613,Harris,2156,8/28/2017,1:10,8/29/2017,13:06,28.44,235.57,POINT (-95.404613 30.022584),POINT (-95.404613 30.022584),0.0,1.1719900497512437,POINT (-95.404613 30.022584),0.9064625513638164,0.02975124378109453
HARDY TOLL ROAD,30.026642,30.026642,-95.40443,-95.40443,Harris,3112,8/28/2017,1:11,8/30/2017,5:03,23.17,235.57,POINT (-95.40443 30.026642),POINT (-95.40443 30.026642),0.0,1.1719900497512437,POINT (-95.40443 30.026642),0.9321540329065819,0.02975124378109453
HARDY TOLL ROAD,30.105703,30.105703,-95.435041,-95.435041,Harris,3113,8/28/2017,1:11,8/30/2017,5:04,41.25,235.57,POINT (-95.435041 30.105703),POINT (-95.435041 30.105703),0.0,1.1719900497512437,POINT (-95.435041 30.105703),0.2649374928431188,0.02975124378109453
HARDY TOLL ROAD,30.087770000000006,30.087770000000006,-95.412876,-95.412876,Harris,3112,8/28/2017,1:12,8/30/2017,5:04,32.55,235.57,POINT (-95.412876 30.08777000000001),POINT (-95.412876 30.08777000000001),0.0,1.1719900497512437,POINT (-95.412876 30.08777000000001),0.18688323924043662,0.02975124378109453
HARDY TOLL ROAD,30.026642,30.026642,-95.40443,-95.40443,Harris,537,8/30/2017,5:09,8/30/2017,14:06,23.17,235.57,POINT (-95.40443 30.026642),POINT (-95.40443 30.026642),0.0,1.1719900497512437,POINT (-95.40443 30.026642),1.1032374502454114,0.02975124378109453
IH-10,29.779003000000003,29.779003000000003,-95.951424,-95.951424,Waller,5314,8/26/2017,2:47,8/29/2017,19:21,53.99,7.77,POINT (-95.951424 29.779003),POINT (-95.951424 29.779003),0.0,0.97125,POINT (-95.951424 29.779003),0.9518471171622062,0.025
IH-10,29.777419,29.777419,-95.83237,-95.83237,Fort_Bend,3571,8/27/2017,21:27,8/30/2017,8:58,40.43,15.15,POINT (-95.83237 29.777419),POINT (-95.83237 29.777419),0.0,0.946875,POINT (-95.83237 29.777419),0.8442830932335361,0.02375
IH-10,29.779003000000003,29.779003000000003,-95.951424,-95.951424,Waller,3601,8/27/2017,22:04,8/30/2017,10:05,53.99,7.77,POINT (-95.951424 29.779003),POINT (-95.951424 29.779003),0.0,0.97125,POINT (-95.951424 29.779003),0.48405893024403407,0.025
IH-10,29.77753,29.77753,-95.819688,-95.819688,Fort_Bend,2679,8/27/2017,22:41,8/29/2017,19:20,42.99,15.15,POINT (-95.819688 29.77753),POINT (-95.819688 29.77753),0.0,0.946875,POINT (-95.819688 29.77753),0.497211469767148,0.02375
IH-10,29.7644,29.7644,-96.1527,-96.1527,Austin,3908,8/27/2017,22:14,8/30/2017,15:22,52.76,1.07,POINT (-96.1527 29.7644),POINT (-96.1527 29.7644),0.0,0.535,POINT (-96.1527 29.7644),0.6595822507400091,0.015
IH-10,29.7644,29.7644,-96.1527,-96.1527,Austin,2263,8/27/2017,22:20,8/29/2017,12:03,52.76,1.07,POINT (-96.1527 29.7644),POINT (-96.1527 29.7644),0.0,0.535,POINT (-96.1527 29.7644),0.7611122690641516,0.015
IH-10,29.77735,29.77735,-95.88115,-95.88115,Waller,1526,8/28/2017,9:39,8/29/2017,11:05,47.18,7.77,POINT (-95.88115000000001 29.77735),POINT (-95.88115000000001 29.77735),0.0,0.97125,POINT (-95.88115000000001 29.77735),0.6501203999052849,0.025
IH-10,29.77735,29.77735,-95.88115,-95.88115,Waller,3902,8/28/2017,9:43,8/31/2017,2:45,47.18,7.77,POINT (-95.88115000000001 29.77735),POINT (-95.88115000000001 29.77735),0.0,0.97125,POINT (-95.88115000000001 29.77735),0.6536438678500763,0.025
IH-10,29.821601,29.821601,-94.899159,-94.899159,Chambers,4849,8/28/2017,12:09,8/31/2017,20:58,8.8,23.61,POINT (-94.899159 29.821601),POINT (-94.899159 29.821601),0.0,1.475625,POINT (-94.899159 29.821601),0.31065370969618666,0.0375
IH-10,29.782057,29.782057,-95.984576,-95.984576,Waller,4157,8/28/2017,16:03,8/31/2017,13:20,34.22,7.77,POINT (-95.984576 29.782057),POINT (-95.984576 29.782057),0.0,0.97125,POINT (-95.984576 29.782057),0.6914874935456153,0.025
IH-10,29.779003000000003,29.779003000000003,-95.951424,-95.951424,Waller,2524,8/28/2017,16:02,8/30/2017,10:06,53.99,7.77,POINT (-95.951424 29.779003),POINT (-95.951424 29.779003),0.0,0.97125,POINT (-95.951424 29.779003),0.8706190729113386,0.025
IH-10,29.779003000000003,29.779003000000003,-95.951424,-95.951424,Waller,1829,8/28/2017,16:03,8/29/2017,22:32,53.99,7.77,POINT (-95.951424 29.779003),POINT (-95.951424 29.779003),0.0,0.97125,POINT (-95.951424 29.779003),1.1083835868258822,0.025
IH-10,29.7712,29.7712,-96.036,-96.036,Austin,4585,8/28/2017,16:06,8/31/2017,20:31,27.69,1.07,POINT (-96.036 29.7712),POINT (-96.036 29.7712),0.0,0.535,POINT (-96.036 29.7712),0.6507231595793941,0.015
IH-10,29.771227000000003,29.771227000000003,-96.035924,-96.035924,Waller,4585,8/28/2017,16:06,8/31/2017,20:31,27.69,7.77,POINT (-96.03592399999999 29.771227),POINT (-96.03592399999999 29.771227),0.0,0.97125,POINT (-96.03592399999999 29.771227),0.7068546424279916,0.025
IH-10 EAST,29.79234172,29.79233977,-95.07967835,-95.07967835,Harris,122,8/26/2017,5:04,8/26/2017,7:06,1.12,235.57,POINT (-95.07967834999999 29.79234172),POINT (-95.07967834999999 29.79233977),1.9499999979188942e-06,1.1719900497512437,POINT (-95.07967834999999 29.79234172),0.21099953603158192,0.02975124378109453
IH-10 EAST,29.79234172,29.79233977,-95.07967835,-95.07967835,Harris,118,8/26/2017,5:08,8/26/2017,7:06,1.12,235.57,POINT (-95.07967834999999 29.79234172),POINT (-95.07967834999999 29.79233977),1.9499999979188942e-06,1.1719900497512437,POINT (-95.07967834999999 29.79234172),0.37296313704598616,0.02975124378109453
IH-10 EAST,29.7707,29.7706,-95.2137,-95.2137,Harris,55,8/26/2017,8:45,8/26/2017,9:40,6.85,235.57,POINT (-95.2137 29.7707),POINT (-95.2137 29.7706),9.999999999976694e-05,1.1719900497512437,POINT (-95.2137 29.7707),0.1892578296610132,0.02975124378109453
IH-10 EAST,29.7707,29.7706,-95.2137,-95.2137,Harris,53,8/26/2017,8:49,8/26/2017,9:42,6.85,235.57,POINT (-95.2137 29.7707),POINT (-95.2137 29.7706),9.999999999976694e-05,1.1719900497512437,POINT (-95.2137 29.7707),0.17476893316604855,0.02975124378109453
IH-10 EAST,29.7707,29.7706,-95.2137,-95.2137,Harris,146,8/26/2017,11:00,8/26/2017,13:26,6.85,235.57,POINT (-95.2137 29.7707),POINT (-95.2137 29.7706),9.999999999976694e-05,1.1719900497512437,POINT (-95.2137 29.7707),0.643849501048188,0.02975124378109453
IH-10 EAST,29.7713,29.7711,-95.1534,-95.1534,Harris,145,8/26/2017,11:37,8/26/2017,14:02,4.33,235.57,POINT (-95.1534 29.7713),POINT (-95.1534 29.7711),0.00019999999999953388,1.1719900497512437,POINT (-95.1534 29.7713),0.4942641564032213,0.02975124378109453
IH-10 EAST,29.79234172,29.79233977,-95.07967835,-95.07967835,Harris,7138,8/26/2017,11:43,8/31/2017,10:41,1.12,235.57,POINT (-95.07967834999999 29.79234172),POINT (-95.07967834999999 29.79233977),1.9499999979188942e-06,1.1719900497512437,POINT (-95.07967834999999 29.79234172),0.2100190237893696,0.02975124378109453
IH-10 EAST,29.77143124,29.77146849,-95.19704627,-95.19704627,Harris,6652,8/26/2017,19:16,8/31/2017,10:08,-0.12,235.57,POINT (-95.19704627 29.77143124),POINT (-95.19704627 29.77146849),3.725000000187606e-05,1.1719900497512437,POINT (-95.19704627 29.77143124),0.23016818235553851,0.02975124378109453
IH-10 EAST,29.7781,29.7779,-95.284,-95.284,Harris,65,8/26/2017,20:00,8/26/2017,21:05,12.03,235.57,POINT (-95.28400000000001 29.7781),POINT (-95.28400000000001 29.7779),0.00019999999999953388,1.1719900497512437,POINT (-95.28400000000001 29.7781),0.19868973300097917,0.02975124378109453
IH-10 EAST,29.79234172,29.79233977,-95.07967835,-95.07967835,Harris,6530,8/26/2017,21:53,8/31/2017,10:43,1.12,235.57,POINT (-95.07967834999999 29.79234172),POINT (-95.07967834999999 29.79233977),1.9499999979188942e-06,1.1719900497512437,POINT (-95.07967834999999 29.79234172),0.43239974989734886,0.02975124378109453
IH-10 EAST,29.7771,29.7768,-95.2719,-95.272,Harris,3808,8/26/2017,23:49,8/29/2017,15:17,9.36,235.57,POINT (-95.2719 29.7771),POINT (-95.27200000000001 29.7768),0.0003162277660172244,1.1719900497512437,POINT (-95.2719 29.7771),0.1795661994919985,0.02975124378109453
IH-10 EAST,29.7743,29.7741,-95.3152,-95.3152,Harris,4088,8/26/2017,23:54,8/29/2017,20:02,7.76,235.57,POINT (-95.3152 29.7743),POINT (-95.3152 29.7741),0.00019999999999953388,1.1719900497512437,POINT (-95.3152 29.7743),0.33149589741052016,0.02975124378109453
IH-10 EAST,29.7743,29.7741,-95.3152,-95.3152,Harris,4074,8/26/2017,23:59,8/29/2017,19:53,7.76,235.57,POINT (-95.3152 29.7743),POINT (-95.3152 29.7741),0.00019999999999953388,1.1719900497512437,POINT (-95.3152 29.7743),0.1812609444971486,0.02975124378109453
IH-10 EAST,29.7743,29.7741,-95.3152,-95.3152,Harris,3752,8/27/2017,5:25,8/29/2017,19:57,7.76,235.57,POINT (-95.3152 29.7743),POINT (-95.3152 29.7741),0.00019999999999953388,1.1719900497512437,POINT (-95.3152 29.7743),0.2899371138712757,0.02975124378109453
IH-10 EAST,29.770047,29.770047,-95.343522,-95.343522,Harris,3744,8/27/2017,5:33,8/29/2017,19:57,12.44,235.57,POINT (-95.34352199999999 29.770047),POINT (-95.34352199999999 29.770047),0.0,1.1719900497512437,POINT (-95.34352199999999 29.770047),0.057153186201634024,0.02975124378109453
IH-10 EAST,29.770047,29.770047,-95.343522,-95.343522,Harris,3747,8/27/2017,5:35,8/29/2017,20:02,12.44,235.57,POINT (-95.34352199999999 29.770047),POINT (-95.34352199999999 29.770047),0.0,1.1719900497512437,POINT (-95.34352199999999 29.770047),0.06632395263402147,0.02975124378109453
IH-10 EAST,29.7852,29.785,-95.1066,-95.1066,Harris,4519,8/28/2017,9:23,8/31/2017,12:42,2.54,235.57,POINT (-95.1066 29.7852),POINT (-95.1066 29.785),0.00019999999999953388,1.1719900497512437,POINT (-95.1066 29.7852),0.16189688076056657,0.02975124378109453
IH-10 EAST,29.7708,29.7706,-95.1865,-95.1865,Harris,1658,8/28/2017,16:21,8/29/2017,19:59,5.43,235.57,POINT (-95.1865 29.7708),POINT (-95.1865 29.7706),0.00019999999999953388,1.1719900497512437,POINT (-95.1865 29.7708),0.5435778601083837,0.02975124378109453
IH-10 EAST,29.7738,29.7736,-95.2474,-95.2474,Harris,2600,8/28/2017,16:21,8/30/2017,11:41,8.58,235.57,POINT (-95.2474 29.7738),POINT (-95.2474 29.7736),0.0002000000000030866,1.1719900497512437,POINT (-95.2474 29.7738),0.12081887269793208,0.02975124378109453
IH-10 EAST,29.7911,29.7908,-95.0573,-95.0573,Harris,3395,8/29/2017,2:03,8/31/2017,10:38,4.32,235.57,POINT (-95.0573 29.7911),POINT (-95.0573 29.7908),0.0002999999999993008,1.1719900497512437,POINT (-95.0573 29.7911),0.3283968635660186,0.02975124378109453
IH-10 EAST,29.808000000000003,29.8077,-94.9653,-94.9653,Harris,4029,8/29/2017,2:06,8/31/2017,21:15,10.53,235.57,POINT (-94.9653 29.808),POINT (-94.9653 29.8077),0.00030000000000285354,1.1719900497512437,POINT (-94.9653 29.808),0.4122912684013599,0.02975124378109453
IH-10 EAST,29.808000000000003,29.8077,-94.9653,-94.9653,Harris,1473,8/31/2017,14:24,9/1/2017,14:57,10.53,235.57,POINT (-94.9653 29.808),POINT (-94.9653 29.8077),0.00030000000000285354,1.1719900497512437,POINT (-94.9653 29.808),0.4269544355080509,0.02975124378109453
IH-10 EAST,29.77143124,29.77146849,-95.19704627,-95.19704627,Harris,380,8/31/2017,14:51,8/31/2017,21:11,-0.12,235.57,POINT (-95.19704627 29.77143124),POINT (-95.19704627 29.77146849),3.725000000187606e-05,1.1719900497512437,POINT (-95.19704627 29.77143124),0.25507389393830426,0.02975124378109453
IH-10 KATY,29.78419,29.78419,-95.5439,-95.5439,Harris,2335,8/26/2017,21:57,8/28/2017,12:52,25.23,235.57,POINT (-95.54389999999999 29.78419),POINT (-95.54389999999999 29.78419),0.0,1.1719900497512437,POINT (-95.54389999999999 29.78419),0.10434786823408149,0.02975124378109453
IH-10 KATY,29.78426,29.78426,-95.5629,-95.5629,Harris,2347,8/26/2017,21:58,8/28/2017,13:05,20.27,235.57,POINT (-95.5629 29.78426),POINT (-95.5629 29.78426),0.0,1.1719900497512437,POINT (-95.5629 29.78426),0.2542065254866569,0.02975124378109453
IH-10 KATY,29.7776,29.7779,-95.3811,-95.3811,Harris,4084,8/26/2017,23:32,8/29/2017,19:36,9.86,235.57,POINT (-95.3811 29.7776),POINT (-95.3811 29.7779),0.0002999999999993008,1.1719900497512437,POINT (-95.3811 29.7776),0.17156622628012316,0.02975124378109453
IH-10 KATY,29.7805,29.7806,-95.4539,-95.4539,Harris,3684,8/27/2017,2:10,8/29/2017,15:34,15.22,235.57,POINT (-95.4539 29.7805),POINT (-95.4539 29.7806),9.999999999976694e-05,1.1719900497512437,POINT (-95.4539 29.7805),0.13416951963840043,0.02975124378109453
IH-10 KATY,29.7839,29.7841,-95.4681,-95.4681,Harris,3300,8/27/2017,8:20,8/29/2017,15:20,19.28,235.57,POINT (-95.46810000000001 29.7839),POINT (-95.46810000000001 29.7841),0.00019999999999953388,1.1719900497512437,POINT (-95.46810000000001 29.7839),0.04613913739982457,0.02975124378109453
IH-10 KATY,29.78426,29.78426,-95.5629,-95.5629,Harris,3531,8/27/2017,8:43,8/29/2017,19:34,20.27,235.57,POINT (-95.5629 29.78426),POINT (-95.5629 29.78426),0.0,1.1719900497512437,POINT (-95.5629 29.78426),0.09816393227657921,0.02975124378109453
IH-10 KATY,29.7773,29.7776,-95.418,-95.4179,Harris,3175,8/27/2017,14:40,8/29/2017,19:35,11.5,235.57,POINT (-95.41800000000001 29.7773),POINT (-95.4179 29.7776),0.0003162277660172244,1.1719900497512437,POINT (-95.41800000000001 29.7773),0.3119988621774071,0.02975124378109453
IH-10 KATY,29.7773,29.7776,-95.418,-95.4179,Harris,3175,8/27/2017,14:41,8/29/2017,19:36,11.5,235.57,POINT (-95.41800000000001 29.7773),POINT (-95.4179 29.7776),0.0003162277660172244,1.1719900497512437,POINT (-95.41800000000001 29.7773),0.3486535386311148,0.02975124378109453
IH-10 KATY,29.7771,29.7774,-95.4062,-95.4062,Harris,3144,8/27/2017,15:09,8/29/2017,19:33,11.54,235.57,POINT (-95.4062 29.7771),POINT (-95.4062 29.7774),0.0002999999999993008,1.1719900497512437,POINT (-95.4062 29.7771),0.19670498214330973,0.02975124378109453
IH-10 KATY,29.7771,29.7774,-95.4062,-95.4062,Harris,3144,8/27/2017,15:14,8/29/2017,19:38,11.54,235.57,POINT (-95.4062 29.7771),POINT (-95.4062 29.7774),0.0002999999999993008,1.1719900497512437,POINT (-95.4062 29.7771),0.187090486129033,0.02975124378109453
IH-10 KATY,29.78452,29.78452,-95.68834,-95.68834,Harris,2670,8/27/2017,22:35,8/29/2017,19:05,31.71,235.57,POINT (-95.68834 29.78452),POINT (-95.68834 29.78452),0.0,1.1719900497512437,POINT (-95.68834 29.78452),0.3187161527127155,0.02975124378109453
IH-10 KATY,29.78494,29.78494,-95.69556,-95.69556,Harris,2670,8/27/2017,22:36,8/29/2017,19:06,34.84,235.57,POINT (-95.69556 29.78494),POINT (-95.69556 29.78494),0.0,1.1719900497512437,POINT (-95.69556 29.78494),0.24877644020284662,0.02975124378109453
IH-10 KATY,29.78546,29.78546,-95.77682,-95.77682,Harris,2562,8/27/2017,22:38,8/29/2017,17:20,40.64,235.57,POINT (-95.77682 29.78546),POINT (-95.77682 29.78546),0.0,1.1719900497512437,POINT (-95.77682 29.78546),0.3663172450213045,0.02975124378109453
IH-10 KATY,29.784561,29.784561,-95.617545,-95.617545,Harris,9832,8/29/2017,17:19,9/5/2017,13:11,23.19,235.57,POINT (-95.61754500000001 29.784561),POINT (-95.61754500000001 29.784561),0.0,1.1719900497512437,POINT (-95.61754500000001 29.784561),0.1699492563855424,0.02975124378109453
IH-10 KATY,29.784561,29.784561,-95.617545,-95.617545,Harris,9834,8/29/2017,17:20,9/5/2017,13:14,23.19,235.57,POINT (-95.61754500000001 29.784561),POINT (-95.61754500000001 29.784561),0.0,1.1719900497512437,POINT (-95.61754500000001 29.784561),0.36337761316020045,0.02975124378109453
IH-10 KATY,29.78467,29.78467,-95.64467,-95.64467,Harris,2641,8/29/2017,17:27,8/31/2017,13:28,26.86,235.57,POINT (-95.64467 29.78467),POINT (-95.64467 29.78467),0.0,1.1719900497512437,POINT (-95.64467 29.78467),0.6511777159885084,0.02975124378109453
IH-45,30.2073,30.2073,-95.456,-95.456,Montgomery,274,8/26/2017,9:21,8/26/2017,13:55,39.76,7.03,POINT (-95.456 30.2073),POINT (-95.456 30.2073),0.0,0.7030000000000001,POINT (-95.456 30.2073),0.3852704115293655,0.018
IH-45,30.3252,30.3252,-95.4752,-95.4752,Montgomery,376,8/26/2017,9:23,8/26/2017,15:39,62.33,7.03,POINT (-95.4752 30.3252),POINT (-95.4752 30.3252),0.0,0.7030000000000001,POINT (-95.4752 30.3252),0.4499934221741441,0.018
IH-45,29.32891,29.32891,-94.93096,-94.93096,Galveston,3308,8/26/2017,9:31,8/28/2017,16:39,1.52,38.64,POINT (-94.93096 29.32891),POINT (-94.93096 29.32891),0.0,1.4861538461538462,POINT (-94.93096 29.32891),0.6713673433374624,0.03769230769230769
IH-45,30.421,30.421,-95.4919,-95.4919,Montgomery,326,8/26/2017,10:13,8/26/2017,15:39,108.65,7.03,POINT (-95.4919 30.421),POINT (-95.4919 30.421),0.0,0.7030000000000001,POINT (-95.4919 30.421),0.7009767251064765,0.018
IH-45,30.2073,30.2073,-95.456,-95.456,Montgomery,317,8/26/2017,10:21,8/26/2017,15:38,39.76,7.03,POINT (-95.456 30.2073),POINT (-95.456 30.2073),0.0,0.7030000000000001,POINT (-95.456 30.2073),0.4234317537844821,0.018
IH-45,30.2073,30.2073,-95.456,-95.456,Montgomery,2198,8/27/2017,0:06,8/28/2017,12:44,39.76,7.03,POINT (-95.456 30.2073),POINT (-95.456 30.2073),0.0,0.7030000000000001,POINT (-95.456 30.2073),0.45500117536866264,0.018
IH-45,30.308000000000003,30.308000000000003,-95.4695,-95.4695,Montgomery,1762,8/27/2017,7:25,8/28/2017,12:47,54.48,7.03,POINT (-95.4695 30.308),POINT (-95.4695 30.308),0.0,0.7030000000000001,POINT (-95.4695 30.308),0.5737980916664017,0.018
IH-45,29.5031,29.503,-95.114,-95.1142,Galveston,6068,8/27/2017,11:52,8/31/2017,17:00,4.7,38.64,POINT (-95.114 29.5031),POINT (-95.1142 29.503),0.00022360679774310256,1.4861538461538462,POINT (-95.114 29.5031),0.2951230421366654,0.03769230769230769
IH-45,29.4302,29.4302,-95.0599,-95.0602,Galveston,1407,8/27/2017,12:41,8/28/2017,12:08,6.16,38.64,POINT (-95.0599 29.4302),POINT (-95.06019999999999 29.4302),0.0002999999999957481,1.4861538461538462,POINT (-95.0599 29.4302),0.46516669055296883,0.03769230769230769
IH-45,29.4302,29.4302,-95.0599,-95.0602,Galveston,3346,8/27/2017,12:44,8/29/2017,20:30,6.16,38.64,POINT (-95.0599 29.4302),POINT (-95.06019999999999 29.4302),0.0002999999999957481,1.4861538461538462,POINT (-95.0599 29.4302),0.5325448807377695,0.03769230769230769
IH-45,29.441,29.4408,-95.0703,-95.0705,Galveston,1241,8/27/2017,15:24,8/28/2017,12:05,4.42,38.64,POINT (-95.0703 29.441),POINT (-95.0705 29.4408),0.0002828427124689355,1.4861538461538462,POINT (-95.0703 29.441),0.3678275275179925,0.03769230769230769
IH-45,29.441,29.4408,-95.0703,-95.0705,Galveston,4089,8/27/2017,15:29,8/30/2017,11:38,4.42,38.64,POINT (-95.0703 29.441),POINT (-95.0705 29.4408),0.0002828427124689355,1.4861538461538462,POINT (-95.0703 29.441),0.3811628129815361,0.03769230769230769
IH-45,29.466,29.4659,-95.0906,-95.0909,Galveston,2999,8/27/2017,18:49,8/29/2017,20:48,5.5,38.64,POINT (-95.09059999999999 29.466),POINT (-95.0909 29.4659),0.0003162277660262121,1.4861538461538462,POINT (-95.09059999999999 29.466),0.3266073483557876,0.03769230769230769
IH-45,29.466,29.4659,-95.0906,-95.0909,Galveston,2996,8/27/2017,18:50,8/29/2017,20:46,5.5,38.64,POINT (-95.09059999999999 29.466),POINT (-95.0909 29.4659),0.0003162277660262121,1.4861538461538462,POINT (-95.09059999999999 29.466),0.33443737829375714,0.03769230769230769
IH-45,30.1675,30.1672,-95.4508,-95.4508,Montgomery,1436,8/28/2017,22:15,8/29/2017,22:11,43.68,7.03,POINT (-95.4508 30.1675),POINT (-95.4508 30.1672),0.0002999999999993008,0.7030000000000001,POINT (-95.4508 30.1675),0.2677403406287536,0.018
IH-45,29.3784,29.3784,-95.0076,-95.0076,Galveston,2157,8/28/2017,23:42,8/30/2017,11:39,5.45,38.64,POINT (-95.0076 29.3784),POINT (-95.0076 29.3784),0.0,1.4861538461538462,POINT (-95.0076 29.3784),0.7173369640552525,0.03769230769230769
IH-45,29.5031,29.503,-95.114,-95.1142,Galveston,3276,8/29/2017,7:00,8/31/2017,13:36,4.7,38.64,POINT (-95.114 29.5031),POINT (-95.1142 29.503),0.00022360679774310256,1.4861538461538462,POINT (-95.114 29.5031),0.7352126291080673,0.03769230769230769
IH-45 GULF,29.6975,29.6973,-95.2886,-95.2892,Harris,3831,8/26/2017,22:49,8/29/2017,14:40,11.94,235.57,POINT (-95.2886 29.6975),POINT (-95.28919999999999 29.6973),0.0006324555320265845,1.1719900497512437,POINT (-95.2886 29.6975),0.5411951681232844,0.02975124378109453
IH-45 GULF,29.74454,29.74454,-95.36246,-95.36246,Harris,3927,8/27/2017,1:31,8/29/2017,18:58,8.14,235.57,POINT (-95.36246 29.74454),POINT (-95.36246 29.74454),0.0,1.1719900497512437,POINT (-95.36246 29.74454),0.4924488432314596,0.02975124378109453
IH-45 GULF,29.749740000000006,29.749740000000006,-95.3719,-95.3719,Harris,6346,8/27/2017,3:38,8/31/2017,13:24,13.67,235.57,POINT (-95.3719 29.74974000000001),POINT (-95.3719 29.74974000000001),0.0,1.1719900497512437,POINT (-95.3719 29.74974000000001),0.2385528836475784,0.02975124378109453
IH-45 GULF,29.72223,29.72223,-95.32756,-95.32756,Harris,3714,8/27/2017,5:04,8/29/2017,18:58,5.65,235.57,POINT (-95.32756000000001 29.72223),POINT (-95.32756000000001 29.72223),0.0,1.1719900497512437,POINT (-95.32756000000001 29.72223),0.24341351893433225,0.02975124378109453
IH-45 GULF,29.75771,29.75771,-95.37486,-95.37486,Harris,3473,8/27/2017,5:42,8/29/2017,15:35,9.82,235.57,POINT (-95.37486 29.75771),POINT (-95.37486 29.75771),0.0,1.1719900497512437,POINT (-95.37486 29.75771),0.28556309139837516,0.02975124378109453
IH-45 GULF,29.599,29.599,-95.1976,-95.1978,Harris,5435,8/27/2017,8:37,8/31/2017,3:12,10.34,235.57,POINT (-95.19759999999999 29.599),POINT (-95.1978 29.599),0.0002000000000066393,1.1719900497512437,POINT (-95.19759999999999 29.599),0.4615438874040028,0.02975124378109453
IH-45 GULF,29.599,29.599,-95.1976,-95.1978,Harris,5414,8/27/2017,8:38,8/31/2017,2:52,10.34,235.57,POINT (-95.19759999999999 29.599),POINT (-95.1978 29.599),0.0002000000000066393,1.1719900497512437,POINT (-95.19759999999999 29.599),0.30703402091624366,0.02975124378109453
