TXDOT_INCIDENT_ID,ROADWAY_NAME,TXDOT_ROADWAY_DIRECTION,TXDOT_CROSS_STREET_QUAL,CROSS_STREET_NAME,LATITUDE_IB_CW,LATITUDE_OB_CCW,LONGITUDE_IB_CW,LONGITUDE_OB_CCW,COUNTY_NAME,TXDOT_INCIDENT_STATUS,TYPE_HAZMAT_SPILL,TYPE_HEAVY_TRUCK,TYPE_HIGH_WATER,TYPE_ICE_ON_ROADWAY,TYPE_LOST_LOAD,TYPE_ROAD_DEBRIS,TYPE_STALL,TYPE_VEHICLE_FIRE,TYPE_OTHER,TYPE_BUS,TYPE_ACCIDENT,TYPE_CONSTRUCTION,MAP_DISPATCHED,DETECTED_BY,WEATHER_CONDITIONS,WEATHER_RAIN,WEATHER_SNOW_ICE,WEATHER_HAIL,WEATHER_FOG,WEATHER_HIGH_WIND,WEATHER_DUST,WEATHER_SMOKE,WEATHER_OTHER,WEATHER_OTHER_TEXT,VISIBILITY,VERIFIED_CCTV,VERIFIED_COMMERCIAL,VERIFIED_MAP,VERIFIED_METRO,VERIFIED_POLICE_CITY,VERIFIED_POLICE_COUNTY,VERIFIED_POLICE_METRO,VERIFIED_POLICE_STATE,VERIFIED_OTHER,RESPONSE_CITY,RESPONSE_CORONER,RESPONSE_COUNTY,RESPONSE_EMS,RESPONSE_FIREDEPT,RESPONSE_HAZMAT,RESPONSE_HCFCD,RESPONSE_MAP,RESPONSE_METRO,RESPONSE_POLICE_CITY,RESPONSE_POLICE_COUNTY,RESPONSE_POLICE_METRO,RESPONSE_POLICE_STATE,RESPONSE_TXDOT,RESPONSE_WRECKER,VEHICLES_INVOLVED,TXDOT_LANES_AFFECTED,MAINLANES_BLOCKED,FRONTAGE_LANES_BLOCKED,RAMP_LANES_BLOCKED,HOV_LANES_BLOCKED,SHOULDER_LANES_BLOCKED,Date Entered,Time Entered,VERIFICATION_DATE_TIME,CLEARED_D,ATE_TIME
483510,FM-1464,Southbound,At,W Bellfort Rd,29.662862,29.662862,-95.686577,-95.686577,Fort_Bend,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,8,1,1,0,0,0,1,0,0,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/26/2017,19:56:00,8/26/2017 19:55,8/30/2017,18:37:00
483696,FM-1488,Eastbound,At,KICKAPOO RD,30.17543,30.17543,-95.87293,-95.87293,Waller,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,0,0,0,0,8/27/2017,4:10:00,8/27/2017 4:05,8/31/2017,17:59:00
483828,FM-1488,Eastbound,At,Lois Ln,30.22439791,30.22439143,-95.54742799,-95.54742799,Montgomery,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/27/2017,15:23:00,8/27/2017 15:23,8/31/2017,8:27:00
483925,FM-1488,Eastbound,At,WYATT CHAPEL RD,30.10974,30.10974,-96.03252,-96.03252,Waller,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,All Main Lanes,0,0,0,0,0,8/28/2017,7:28:00,8/28/2017 7:25,8/31/2017,18:01:00
483672,FM-1764,Eastbound,At,IH-45,29.40271,29.40271,-95.03284,-95.03284,Galveston,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,8,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/27/2017,1:21:00,8/27/2017 1:19,8/30/2017,15:05:00
483924,FM-1887,Northbound,At,FM-359,29.95015,29.95015,-96.03907,-96.03907,Waller,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,All Main Lanes,0,0,0,0,0,8/28/2017,7:15:00,8/28/2017 7:13,8/31/2017,18:31:00
483943,FM-1887,Northbound,At,FM-3346,30.05354,30.05354,-96.08144,-96.08144,Waller,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/28/2017,15:58:00,8/28/2017 15:57,8/31/2017,18:32:00
483945,FM-1887,Southbound,At,FM-3346,30.05354,30.05354,-96.08144,-96.08144,Waller,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,0,0,0,0,8/28/2017,16:00:00,8/28/2017 15:59,8/31/2017,18:12:00
483680,FM-1960,Eastbound,At,ELLA BLVD,30.014257,30.014257,-95.4506,-95.4506,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,0,0,0,0,8/27/2017,1:57:00,8/27/2017 1:56,8/30/2017,16:27:00
483927,FM-1960,Eastbound,At,FM 2100/CROSBY HUFFMAN RD,30.022922,30.022922,-95.089959,-95.089959,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,All Main Lanes,0,0,0,0,0,8/28/2017,8:55:00,8/28/2017 8:53,8/30/2017,16:27:00
483434,FM-2090,Eastbound,At,IH-69,30.23254,30.23254,-95.16471,-95.16471,Montgomery,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/26/2017,8:25:00,8/26/2017 8:23,8/26/2017,15:38:00
483953,FM-2855,Northbound,At,FM-529,29.87421,29.87421,-95.89059,-95.89059,Waller,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/28/2017,16:13:00,8/28/2017 16:13,8/31/2017,18:38:00
483955,FM-2855,Southbound,At,FM-529,29.87421,29.87421,-95.89059,-95.89059,Waller,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,0,0,0,0,8/28/2017,16:14:00,8/28/2017 16:14,8/31/2017,18:38:00
483957,FM-2855,Northbound,At,US-90,29.78602,29.78602,-95.88961,-95.88961,Waller,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,3,0,0,0,8/28/2017,16:19:00,8/28/2017 16:19,8/31/2017,18:41:00
483958,FM-2855,Southbound,At,US-90,29.78602,29.78602,-95.88961,-95.88961,Waller,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,0,0,0,0,8/28/2017,16:20:00,8/28/2017 16:19,8/31/2017,18:40:00
483981,FM-2919,Northbound,At,BATTLE RD,29.489656,29.489656,-96.026127,-96.026127,Fort_Bend,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/28/2017,23:02:00,8/28/2017 22:58,8/31/2017,19:04:00
483489,FM-2920,Eastbound,At,Park Rd,30.086976,30.086976,-95.65319,-95.65319,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,All Main Lanes,0,0,0,0,0,8/26/2017,16:21:00,8/26/2017 16:18,8/30/2017,16:29:00
483490,FM-2920,Westbound,At,Calvert Rd,30.089319,30.089319,-95.645204,-95.645204,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,All Main Lanes,0,0,0,0,0,8/26/2017,16:23:00,8/26/2017 16:26,8/30/2017,16:30:00
483520,FM-2920,Eastbound,At,BAUER RD,30.06823,30.06823,-95.781016,-95.781016,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/26/2017,20:28:00,8/26/2017 20:27,8/30/2017,16:28:00
483521,FM-2920,Westbound,At,BAUER RD,30.06823,30.06823,-95.781016,-95.781016,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/26/2017,20:28:00,8/26/2017 20:28,8/30/2017,16:29:00
483984,FM-2977,Northbound,At,JANDA RD,29.45206,29.45206,-95.790548,-95.790548,Fort_Bend,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/28/2017,23:06:00,8/28/2017 23:03,8/30/2017,18:47:00
483986,FM-2977,Southbound,At,HAND RD,29.475505,29.475505,-95.76467,-95.76467,Fort_Bend,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,0,0,0,0,8/28/2017,23:07:00,8/28/2017 23:06,8/30/2017,18:48:00
483690,FM-362,Northbound,At,WINTERS RD,30.18632,30.18632,-95.9321,-95.9321,Waller,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,8,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,All Main Lanes,0,0,0,0,0,8/27/2017,2:59:00,8/27/2017 2:57,8/31/2017,19:09:00
483914,FM-517,Eastbound,At,SH-3,29.46072726,29.46073959,-95.05178991,-95.05178991,Galveston,Cleared,0,0,1,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/28/2017,0:41:00,8/28/2017 0:40,8/30/2017,15:14:00
483977,FM-518,Northbound,At,Kemah Oaks Dr,29.533125,29.533125,-95.024913,-95.024913,Galveston,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,8,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/28/2017,22:19:00,8/28/2017 22:14,8/30/2017,15:02:00
483979,FM-518,Southbound,At,Kemah Oaks Dr,29.533125,29.533125,-95.024913,-95.024913,Galveston,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,8,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,0,0,0,0,8/28/2017,22:23:00,8/28/2017 22:20,8/30/2017,15:02:00
483640,FM-521,Northbound,At,FORT BEND COUNTY RD CR 56,29.43889,29.43889,-95.47662,-95.47662,Brazoria,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,0,0,0,0,8/26/2017,23:56:00,8/26/2017 23:56,8/31/2017,6:55:00
483938,FM-521,Northbound,At,FM-1462,29.35401,29.35401,-95.46232,-95.46232,Brazoria,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,All Main Lanes,0,0,0,0,0,8/28/2017,13:33:00,8/28/2017 13:30,8/31/2017,6:54:00
483970,FM-522,Northbound,At,FM-1459,29.07855,29.07855,-95.6892,-95.6892,Brazoria,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,1,0,0,0,0,8/28/2017,19:18:00,8/28/2017 19:16,8/31/2017,17:50:00
483944,FM-529,Eastbound,At,STEFKA RD,29.9122,29.9122,-96.07184,-96.07184,Waller,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/28/2017,15:59:00,8/28/2017 15:58,8/31/2017,15:10:00
483950,FM-529,Westbound,At,BRAZOS RIVER/WALLER-AUSTIN COUNTY LINE,29.91527,29.91527,-96.11339,-96.11339,Waller,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/28/2017,16:04:00,8/28/2017 16:04,8/31/2017,19:16:00
483954,FM-529,Eastbound,At,FM-362,29.87412,29.87412,-95.95993,-95.95993,Waller,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/28/2017,16:14:00,8/28/2017 16:10,8/31/2017,15:08:00
483956,FM-529,Eastbound,At,FM-2855,29.87425,29.87425,-95.89059,-95.89059,Waller,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/28/2017,16:15:00,8/28/2017 16:14,8/31/2017,20:38:00
483607,HARDY TOLL ROAD,Northbound,At,RANKIN RD,29.965366,29.965366,-95.380081,-95.380081,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Alternate Lanes,0,0,1,0,0,8/26/2017,23:04:00,8/26/2017 23:04,8/30/2017,5:06:00
483613,HARDY TOLL ROAD,Southbound,At,CROSSTIMBERS ST,29.828891,29.828891,-95.354715,-95.354715,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Alternate Lanes,0,4,1,0,0,8/26/2017,23:18:00,8/26/2017 23:17,8/30/2017,18:20:00
483628,HARDY TOLL ROAD,Southbound,At,RANKIN RD,29.965366,29.965366,-95.380081,-95.380081,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,0,1,0,0,8/26/2017,23:39:00,8/26/2017 23:38,8/29/2017,15:20:00
483630,HARDY TOLL ROAD,Northbound,At,CROSSTIMBERS ST,29.828891,29.828891,-95.354715,-95.354715,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,4,1,0,0,8/26/2017,23:41:00,8/26/2017 23:40,8/30/2017,18:19:00
483635,HARDY TOLL ROAD,Southbound,At,RANKIN RD,29.965366,29.965366,-95.380081,-95.380081,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,0,1,0,0,8/26/2017,23:47:00,8/26/2017 23:43,8/28/2017,11:15:00
483652,HARDY TOLL ROAD,Southbound,At,BELTWAY 8-NORTH,29.938813,29.938813,-95.381319,-95.381319,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Alternate Lanes,0,4,1,0,0,8/27/2017,0:26:00,8/27/2017 0:25,8/30/2017,17:12:00
483651,HARDY TOLL ROAD,Northbound,At,BELTWAY 8-NORTH,29.938813,29.938813,-95.381319,-95.381319,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Alternate Lanes,0,4,1,0,0,8/27/2017,0:24:00,8/27/2017 0:29,8/30/2017,17:16:00
483714,HARDY TOLL ROAD,Northbound,At,LITTLE YORK RD,29.870716,29.870716,-95.364874,-95.364874,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,1,0,0,0,0,8/27/2017,5:48:00,8/27/2017 5:48,8/30/2017,5:06:00
483752,HARDY TOLL ROAD,Northbound,At,LITTLE YORK RD,29.870716,29.870716,-95.364874,-95.364874,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Alternate Lanes,0,0,0,0,2,8/27/2017,8:04:00,8/27/2017 8:03,8/29/2017,15:19:00
483762,HARDY TOLL ROAD,Southbound,At,BELTWAY 8-NORTH,29.938813,29.938813,-95.381319,-95.381319,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Alternate Lanes,0,0,1,0,0,8/27/2017,8:35:00,8/27/2017 8:34,8/29/2017,15:21:00
483770,HARDY TOLL ROAD,Northbound,At,ALDINE MAIL ROUTE,29.902209,29.902209,-95.372782,-95.372782,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Alternate Lanes,0,0,1,0,0,8/27/2017,8:56:00,8/27/2017 8:55,8/30/2017,5:07:00
483775,HARDY TOLL ROAD,Southbound,At,RICHEY RD,29.996,29.996,-95.396977,-95.396977,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Alternate Lanes,0,0,1,0,0,8/27/2017,9:31:00,8/27/2017 9:30,8/29/2017,15:17:00
483780,HARDY TOLL ROAD,Southbound,Before,FM-1960,30.026642,30.026642,-95.40443,-95.40443,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/27/2017,10:50:00,8/27/2017 10:49,8/30/2017,6:24:00
483786,HARDY TOLL ROAD,Northbound,At,RICHEY RD,29.996,29.996,-95.396977,-95.396977,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Alternate Lanes,0,0,1,0,0,8/27/2017,11:34:00,8/27/2017 11:34,8/30/2017,5:05:00
483787,HARDY TOLL ROAD,Southbound,At,RICHEY RD,29.996,29.996,-95.396977,-95.396977,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Alternate Lanes,0,0,1,0,0,8/27/2017,11:35:00,8/27/2017 11:34,8/29/2017,13:06:00
483917,HARDY TOLL ROAD,Southbound,At,Bammel/ Humble Westfield,30.022584,30.022584,-95.404613,-95.404613,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Alternate Lanes,0,0,1,0,0,8/28/2017,1:10:00,8/28/2017 1:09,8/29/2017,13:06:00
483918,HARDY TOLL ROAD,Northbound,At,FM-1960,30.026642,30.026642,-95.40443,-95.40443,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,All Main Lanes,0,0,1,0,0,8/28/2017,1:11:00,8/28/2017 1:09,8/30/2017,5:03:00
483919,HARDY TOLL ROAD,Southbound,At,IH-45 NORTH,30.105703,30.105703,-95.435041,-95.435041,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,All Main Lanes,0,0,1,0,0,8/28/2017,1:11:00,8/28/2017 1:11,8/30/2017,5:04:00
483920,HARDY TOLL ROAD,Southbound,At,RILEY FUZZEL,30.08777,30.08777,-95.412876,-95.412876,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Alternate Lanes,0,0,1,0,0,8/28/2017,1:12:00,8/28/2017 14:07,8/30/2017,5:04:00
484045,HARDY TOLL ROAD,Southbound,At,FM-1960,30.026642,30.026642,-95.40443,-95.40443,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Alternate Lanes,0,4,1,0,0,8/30/2017,5:09:00,8/30/2017 5:08,8/30/2017,14:06:00
483401,IH-10,Westbound,At,FM-359,29.779003,29.779003,-95.951424,-95.951424,Waller,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alternate Lanes,0,0,1,0,0,8/26/2017,2:47:00,8/26/2017 2:44,8/29/2017,19:21:00
483897,IH-10,Westbound,At,FM-1463,29.777419,29.777419,-95.83237,-95.83237,Fort_Bend,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alternate Lanes,0,0,0,0,0,8/27/2017,21:27:00,8/27/2017 21:25,8/30/2017,8:58:00
483898,IH-10,Eastbound,At,FM-359,29.779003,29.779003,-95.951424,-95.951424,Waller,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,22:04:00,8/27/2017 22:02,8/30/2017,10:05:00
483909,IH-10,Westbound,At,PIN OAK,29.77753,29.77753,-95.819688,-95.819688,Fort_Bend,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,22:41:00,8/27/2017 22:40,8/29/2017,19:20:00
483900,IH-10,Westbound,At,SH 36,29.7644,29.7644,-96.1527,-96.1527,Austin,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,1,1,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/27/2017,22:14:00,8/27/2017 22:52,8/30/2017,15:22:00
483903,IH-10,Eastbound,At,SH 36,29.7644,29.7644,-96.1527,-96.1527,Austin,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,1,1,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/27/2017,22:20:00,8/27/2017 22:53,8/29/2017,12:03:00
483930,IH-10,Eastbound,At,PEDERSON RD,29.77735,29.77735,-95.88115,-95.88115,Waller,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,All Main Lanes,0,0,0,0,0,8/28/2017,9:39:00,8/28/2017 9:36,8/29/2017,11:05:00
483931,IH-10,Westbound,At,PEDERSON RD,29.77735,29.77735,-95.88115,-95.88115,Waller,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alternate Lanes,2,0,0,0,1,8/28/2017,9:43:00,8/28/2017 9:41,8/31/2017,2:45:00
